Home,Home Win %,Home Odds,Away,Away Win %,Away Odds
Atlanta Hawks,0.58693755,1.6185709,Utah Jazz,0.41306245,2.2998943
Atlanta Hawks,0.6953209,1.3662755,Denver Nuggets,0.3046791,3.1180348
Atlanta Hawks,0.2777594,3.420226,Miami Heat,0.72224057,1.3153512
Atlanta Hawks,0.77905756,1.2194221,Dallas Mavericks,0.22094244,4.2997622
Atlanta Hawks,0.63346255,1.499694,Cleveland Cavaliers,0.36653745,2.5918224
Atlanta Hawks,0.549795,1.7279168,Indiana Pacers,0.45020503,2.1101496
Atlanta Hawks,0.90432227,1.0505105,Golden State Warriors,0.09567773,9.929165
Atlanta Hawks,0.89487976,1.0615952,Brooklyn Nets,0.10512024,9.03727
Atlanta Hawks,0.66941714,1.419145,Toronto Raptors,0.33058286,2.8737123
Atlanta Hawks,0.39996475,2.3752093,Memphis Grizzlies,0.60003525,1.5832403
Atlanta Hawks,0.41535807,2.2871833,Portland Trail Blazers,0.58464193,1.6249262
Atlanta Hawks,0.0438654,21.65716,Brooklyn Nets,0.9561346,0.9935839
Atlanta Hawks,0.29778957,3.190172,Phoenix Suns,0.7022104,1.3528708
Atlanta Hawks,0.45596367,2.0834992,Boston Celtics,0.5440363,1.746207
Atlanta Hawks,0.27238905,3.4876585,Cleveland Cavaliers,0.72761095,1.3056427
Atlanta Hawks,0.9036378,1.0513061,Charlotte Hornets,0.09636217,9.85864
Atlanta Hawks,0.4433938,2.142565,Denver Nuggets,0.5566062,1.7067722
Atlanta Hawks,0.21464004,4.426015,Milwaukee Bucks,0.78536,1.2096364
Atlanta Hawks,0.59222484,1.6041205,Houston Rockets,0.40777516,2.3297153
Atlanta Hawks,0.29725,3.195963,Boston Celtics,0.70274997,1.3518322
Atlanta Hawks,0.9806635,0.9687319,Sacramento Kings,0.019336522,49.12983
Atlanta Hawks,0.788877,1.2042435,Boston Celtics,0.21112299,4.499747
Atlanta Hawks,0.87695694,1.0832915,LA Clippers,0.12304306,7.7208743
